ts_micro,frame,btn,speed
1500265613975486,1,,336.0
1500265614102569,2,,336.0
1500265614242183,3,,336.0
1500265614381976,4,,336.0
1500265614526661,5,,336.0
1500265614678436,6,,336.0
1500265614823573,7,,336.0
1500265614967875,8,,336.0
1500265615112750,9,,336.0
1500265615257588,10,,336.0
1500265615404963,11,,336.0
1500265615554732,12,,336.0
1500265615700648,13,,336.0
1500265615828173,14,,336.0
1500265615971444,15,,336.0
1500265616111701,16,108,336.0
1500265616202249,17,108,336.0
1500265616342768,18,108,336.0
1500265616433120,19,108,336.0
1500265616576017,20,108,336.0
1500265616670215,21,108,336.0
1500265616760633,22,108,336.0
1500265616848146,23,108,336.0
1500265616988757,24,108,336.0
1500265617079337,25,108,336.0
1500265617161519,26,108,336.0
1500265617269847,27,108,336.0
1500265617406603,28,108,336.0
1500265617546484,29,108,336.0
1500265617687633,30,108,336.0
1500265617779371,31,108,336.0
1500265617868014,32,108,336.0
1500265617965159,33,108,336.0
1500265618102833,34,108,336.0
